name,lat,long,Score
The Savory Spoon,40.56374,-122.34148,56.08038872
Pizza Srq,27.32684,-82.45587,49.43444866
Garden Eatin' of Miami,25.8324,-80.1983,80.01974163
Roti Indian Bistro - Burlingame,37.577284,-122.345789,69.4580489
"One World Caf��, One World Café",39.33429,-76.62044,87.16806781
Fairgrounds Coffeehouse,41.65732,-91.53315,82.39066616
Sawadee (utah) Thai Restaurant,40.76936,-111.86931,26.80139171
Joi Cafe,34.149937,-118.82357,75.77594761
Green Soul,40.06366,-75.15274,76.21372721
Ozu Restaurant,40.788665,-73.9745,16.5111767
Sushiya,42.375104,-71.146047,27.36779966
Green Room Cafe,28.320036,-80.61053,83.95616502
Elaine's Healthy Choice,41.314603,-72.93629,80.63435268
Bottle Tree,33.5215,-86.77847,94.15856756
Maharaja Indian Restaurant,33.056103,-96.77319,96.76621925
Butter It Up Hurricane,38.433247,-82.01823,50.59546062
The Soda Fountain,37.048298,-112.53204,24.18964104
Nikki's Cafe - Closed,42.499893,-89.03436,58.62572313
East of Chicago Pizza Co,41.243628,-82.119716,34.16036175
Planet Smoothie,41.939972,-87.65148,53.08578302
Earth Foods - Closed,42.24886,-73.786064,3.666472584
Sara's Cooking and Catering,NA,NA,79.84390504
Fox's Pizza Den,41.735683,-77.642904,68.21207698
Aquarians Marketplace,29.965405,-90.049095,20.90904873
Heavenly Salads - Matteson,41.506,-87.725,46.65087314
Domino's Pizza,30.17382,-92.01221,76.78640481
Edible Arrangements,37.554305,-122.293629,98.59766377
Zen Palate,40.7461679,-73.9780539,31.29208648
Marie's Sandwich Bar,39.89735031,-75.0322113,97.94546745
Thyme & Season,41.405698,-72.89929748,74.05873233
,36.071926,-115.10703,69.75576701
Snap Kitchen,32.87881,-97.15808,71.21042467
Neomonde,NA,NA,20.35860395
Lebanese Taverna - Baltimore,39.283702,-76.60177,74.25825363
Eddie's Cafe,39.0140047,-76.9213283,10.32746136
Bellbrook Farmer's Market,NA,NA,4.107798584
El Criollo Bar &grill,34.18343,-118.322347,96.77929966
Fresh Palate,NA,NA,32.73778846
Wok Masters By Moy,NA,NA,50.75841884
Frullati Cafe,32.7349595,-96.8092167,2.277156313
Woodlands Valley Restaurant,NA,NA,89.71698737
Rutabegorz,NA,NA,71.24410593
Tubbs Lane Organic Garden,38.589417,-122.606208,36.1269383
Art Cafe of Nyack,NA,NA,12.58770097
,40.786164,-73.976345,13.74220414
Bam Healthy Cuisine,40.83715,-81.39223,34.25473127
"The Orchid Kosher, Orchid Kosher",40.542892,-74.36226,21.21933053
L' Thai Restaurant and Wine Bar,33.866745,-84.19177,4.757080165
Akbar Restaurant,39.2993279,-76.6155472,84.12964837
Pizza Pi,NA,NA,55.96096736
A 1 Locksmith,38.8736742,-77.1044815,99.34966929
Cafe Samana,36.10768,-95.97553,17.23733575
Nuvegan Café,NA,NA,41.9661796
Thai Pan - Mckinney,33.215513,-96.635898,2.9948433
,NA,NA,15.531454
Be Leaf,41.88258,-87.636795,15.7171645
,NA,NA,87.7363085
Buck's Pizza,32.342357,-95.340646,28.37504713
The Ramen Bar,37.792881,-122.3979034,36.63794472
Healthy Garden,40.552483,-74.434845,50.95391276
Opa! Opa!,NA,NA,53.89671902
Hummingbird,40.0794006,-75.1729725,53.78001378
Vegetable Garden,39.10375,-77.07619,48.38284814
Amma's Kitchen,39.20012,-84.45702,80.75878754
Beans & Barley,NA,NA,83.71211841
Baagan Cafe - Moved,38.785458,-121.28703,38.44631142
Pulse Café - Organic Boba,NA,NA,55.4958728
Caboose Cafe,38.808139,-77.051841,13.26207729
,NA,NA,74.51405656
Peking Chinese Restaurant,NA,NA,13.20263552
Tcby,41.540699,-81.493552,39.64182781
Seasons 52,38.919334,-77.22082,47.2899357
Contact River Vista Center of Fulton,NA,NA,4.602645711
Tsk Coop,NA,NA,89.73599507
Otarian,NA,NA,17.72313542
Good Eatz Green Cafe - Closed,40.33702,-75.95239,72.46432901
Orangetheory Fitness South Beach,25.774276,-80.139888,95.16009729
Mcalister's Deli,37.159369,-93.263781,89.23646307
,47.61213,-122.20154,23.87599112
Safari Cafe,NA,NA,11.97771689
Tabor's Thyme Cafe,NA,NA,62.64216313
Mother Earth's Natural Food & Vitamin Centers,NA,NA,7.000893458
Creative Foods Catering,NA,NA,77.67911187
Garden of Flavor - Chagrin Falls,41.429328,-81.390308,62.70183111
Lisa's Bon Appetit,NA,NA,83.1426426
B.a.d. Burger,40.7285518,-73.9815142,87.30123136
Papa Murphy's Take N Bake Pizza,NA,NA,98.31299126
Panang Thai Chinese & Japanese,34.1409,-118.181572,22.747553
Latitude 39 - Wheat Ridge,39.769207,-105.061368,24.04741301
Smoothie King,33.57271,-84.342966,70.37510235
California Crisp,34.14582,-118.14427,47.10215884
Taco Del Mar,33.141372,-117.243758,60.80427035
Green Earth,42.451424,-75.06369,23.37610683
Surf City Squeeze,NA,NA,5.102631705
Bonefish Grill,30.189504,-85.818619,62.65654115
New Cottage South,40.673083,-73.983262,2.569604591
Ladles - Mt Pleasant,NA,NA,26.61441237
Broadway Catering and Events,38.290117,-122.458136,9.123924084
Planet Smoothie,34.185354,-84.144279,51.28943708
Flat Top Grill,41.9110474,-87.6374779,58.14442384
Bleu Bistro's Grotto,47.61991,-122.32219,75.42835046
Danny's Pub,NA,NA,33.86175943
Natural Kitchen Cafe,NA,NA,72.55463143
T-bones,42.75697,-71.21055,63.94392113
Babette's,33.568436,-117.83247,77.84618886
The Vegan Cafe & Juice Bar,NA,NA,49.06661413
The New Vegan,NA,NA,98.08635835
Sweetpeas Vegan Bakery,42.56523,-71.47451,80.97878313
Julia's Vegetarian,NA,NA,51.41659811
The Blissful Juice & Vegan Cafe,NA,NA,93.41465265
Violette's Vegan,NA,NA,75.36591762
Gupta Vegetarian Restaurant,41.00689,-91.962456,87.52199876
H.o.p.e. (healthy Organic Positive Eating) (formerly Vegan Plate),34.1435922,-118.391987,30.80041831
Chakra 4 Vegetarian Restaurant,NA,NA,19.70533723
Garden Fresh Vegan Cuisine,37.445596,-122.16268,23.26461303
Whole Foods Vegan Grill,NA,NA,36.64368182
Papa G's Vegan Organic Delivegan,NA,NA,94.7952187
New World Vegan,37.800431,-122.274216,30.16561498
Eat Vegannnnn,NA,NA,50.37108905
Garden Fresh Vegan Cuisine,NA,NA,1.286223364
Veganaroma Organic Cafe,NA,NA,71.41781917
Nice Cream Vegan Ice Cream,NA,NA,50.92248942
Thai Dessert and Vegetarian Food,34.102041,-118.303135,39.84829519
Vegan Hotdog Cart!,NA,NA,63.09631912
Vegeria Vegan Tex-mex,NA,NA,19.37523703
In The Bowl Vegetarian Noodle Bistro,NA,NA,58.88932756
Vegan Noms,NA,NA,54.47398774
Maoz Vegetarian,NA,NA,23.11345703
Monterey Vegetarian,NA,NA,66.94363459
Vegan,NA,NA,18.48263549
Ahimsa Vegan Kitchen Cafe,33.77174,-118.18804,77.7341573
Loving Hut Vegan Cuisine,37.764183,-122.463356,30.34739266
Expressly Leslie Vegetarian Specialties,42.31446,-88.448,79.17238025
Vegan Mario's,NA,NA,32.3087968
Sipz Vegetarian Fusion Caf��,NA,NA,98.37098089
Southern Fried Vegan Bbq,NA,NA,39.50068671
Vegan Village,NA,NA,18.8021861
Someday Farm Vegan Bed and Breakfast,48.03326,-122.49324,71.03439959
Mitasie 3 Vegetarian Restaurant,33.72905107,-117.9952669,21.62255696
Mitasie 3 Vegetarian Restaurant,NA,NA,5.259584845
Lotus Vegetarian Restaurant,27.839404,-82.727829,12.87601684
Thai Vegan,NA,NA,98.02915501
May Wah Vegetarian Market,NA,NA,54.59992391
Truly Vegan,34.101678,-118.31843,27.88778091
Buddha's Delight Vegetarian,NA,NA,50.53707517
Happy Elephant Vegan,NA,NA,0.091021708
Lotus Vegetarian Restaurant,NA,NA,67.20109605
Maoz Vegetarian,28.48525912,-81.43193032,68.5800953
Mason Bar,29.037325,-80.90973,88.70938452
Subby's,39.86731,-84.138582,4.431697949
Ming Cafe,42.9528121,-78.8243551,26.9517402
Taco Cabana,32.953073,-96.8556232,82.74601261
Lisa's Bon Appetit,33.803055,-118.34708,38.81895168
Tree Lions Restaurant,NA,NA,77.63546875
Lang Chay Cafe,NA,NA,99.49433138
Jamrock Cuisine,25.6855792,-80.3985646,87.2369493
Loving Cafe,41.14978,-85.13664,42.63825396
The Igo Inn,40.505795,-122.54015,95.67449823
Mellow Mushroom,32.89785,-96.47063,96.91771399
Food For Thought Cafe,NA,NA,12.41252937
Natural Green Market,NA,NA,27.31709669
Silence Heart-nest Restaurant,47.6678,-122.31304,24.87403737
Whole Foods Market,36.083829,-79.829321,73.92155894
Hanuman Thai Cuisine,NA,NA,51.06932794
Whole Foods Market,35.14761545,-80.82996936,80.78795553
Young Ladies of Tomorrow Inc,38.9939833,-77.0254487,76.89363799
The Fat Donkey Ice Cream and Fine Desserts,28.318396,-80.61057,3.394652873
Shari's Restaurants,47.7400575,-122.3453284,45.81077526
Taco Mayo,33.222666,-97.745642,63.87747601
Pita Pita Mediterrean Grill,42.259079,-83.708334,68.26053005
Whiskey Road Tavern & Grill,NA,NA,56.19883193
Juicery + Kitchen,NA,NA,58.98426059
Outlaws,36.01653,-115.11866,12.82337966
Salsarita's,NA,NA,47.12385415
Wild Tomato Wood-fired Pizza and Grille,NA,NA,35.17926192
Little Saigon Food To Go,NA,NA,54.20421002
Seasons 52,NA,NA,37.71215244
Earth Girls Goodies,37.295807,-107.87261,51.56634503
Community Cafe,27.77104,-82.66637,57.69025306
Peace Pies,NA,NA,86.86030546
Treehugger's Cafe,NA,NA,51.46566205
Extreme Pizza,NA,NA,87.70652772
Cafe Tandoor,41.465126,-81.95362,65.96664032
Passiflora Tea Room and Herbal Shoppe,NA,NA,80.39923024
Eatsa,NA,NA,61.2220184
Artisan Kitchen,29.268906,-81.10091,38.58978451
Mimi's Cafe,35.1470782,-106.5950227,64.27180338
Intimate Cafe,33.754536,-84.39811,26.5963323
Pizza,38.902542,-77.03251,63.0491262
Juice Press At Gansevoort,NA,NA,41.95033779
Nectar Cafe,38.898655,-121.07066,37.12186337
Sam City,44.63544,-123.07969,14.85505283
Pegasus Restaurant,41.880104,-87.64735,29.4119686
Moondog Grill,39.94665,-74.96238,41.49847682
Mesa Verde Restaurant,34.40146397,-119.7231341,3.849629722
Good Karma,40.66245325,-111.4985133,25.91132038
Ho Ho - Oriental Restaurant,45.4981935,-122.6223564,71.44154024
Ganesh Temple Canteen,40.75254507,-73.8167347,50.67512913
Seasons 52,39.56540436,-104.8745227,51.99216448
Peters Farm,42.76051,-71.22539,87.20934398
Pancho Villa Taqueria,37.56505995,-122.3217144,25.67894063
Kabob Corner,38.47166724,-77.41056904,8.402881667
Calafia Café & Market A-go-go,NA,NA,61.68259155
Zeke's Beans & Bowls,36.837523,-75.98108053,19.13389474
Laughing Planet Café,45.47903724,-122.6202727,32.41839358
Nawab Indian Cuisine,NA,NA,67.72875655
"Protein Bar, The Protein Bar",41.8493596,-87.93003563,19.28654147
Mad Greens,40.01882746,-105.2567267,97.11763144
Shakey's Pizza Parlor,34.04922677,-118.2125625,78.93632152
Mad Greens,39.745787,-104.9928471,24.20697385
Juicy Roots,NA,NA,73.27969381
It's Only Natural,41.56431575,-72.65174031,55.3421911
Mission Savvy Juice Bar & Cafe,38.34946133,-81.63406745,46.12082086
Super Subby's,39.68235228,-83.93820528,91.04964064
Garden Cafe On The Green,NA,NA,91.67958983
Bluebird Ice Cream,47.61393681,-122.3163781,7.295757648
Pizza Permare,44.33769,-68.96153,52.33815032
Plant Based Pizza,37.303764,-121.914066,56.66272857
Veggie Grill,34.09791375,-118.3282476,48.18583658
Ruggles Green | The Woodlands,30.17591721,-95.47554626,80.13464882
"King Oriental Thai Cuisine, Souplantation",32.78709408,-117.097344,93.77822851
India Coffee and Snacks,34.018256,-117.811395,81.62311951
Merge,NA,NA,44.82545609
Superfood Cafe,NA,NA,4.76364608
Yak & Yeti Restaurant & Brewpub,NA,NA,79.92834275
Marie Catrib's,NA,NA,10.87015826
The Owl House,NA,NA,61.56605108
In-n-out Burger,33.92388134,-118.3959,54.2085377
Diamondback Grill,36.11142076,-80.28443706,60.77708875
Baba Yega,NA,NA,16.45217917
Fiore Market Cafe,NA,NA,7.774130045
Sweet Basil Express,NA,NA,55.86772754
People's Organic,46.839291,-96.86275642,38.78372139
Laughing Planet Café,NA,NA,85.43147093
Little Caesars,44.838703,-68.743,17.27231375
Marie Catrib's,42.95990601,-85.64428236,26.54775087
Brass Tacks,45.548896,-122.668175,68.68441254
Bookstore & Restaurant,41.93067837,-70.032072,60.64424416
Veggie Grill,34.18503848,-118.6047386,10.35412688
Veggie Grill,NA,NA,84.74518535
Sprig & Vine,NA,NA,23.42665968
Attard's Restaurant,42.079723,-78.42991,84.98910051
Aladdin's Eatery,41.022976,-80.633927,57.99689972
Design and Dine  Eat• Drink• Paint,36.05603818,-115.2787471,59.65679498
Parsley,NA,NA,59.36521849
Sweetgreen,39.94832076,-75.15701806,77.48744242
The Fat Tuscan Cafe,NA,NA,60.65262137
Blue Bird Bistro,NA,NA,2.429122664
Moti Mahal Indian Cuisine,NA,NA,21.29994101
It's Only Natural,NA,NA,11.67421707
Kalachandji's Restaurant & Palace,32.79409675,-96.75010757,34.22384193
Cosmic Cafe,NA,NA,4.372119349
Tofoo Com Chay,37.33992595,-121.8823886,21.16978898
Mad Greens,NA,NA,87.37796788
Lotus Cuisine of India,37.972612,-122.5229217,3.185418896
My Tofu House,NA,NA,11.84706987
Veggie Grill,32.86961409,-117.2121674,23.11169338
Red Robin Gourmet Burgers,33.72304,-117.793248,43.28878008
County Line Produce,29.71155866,-81.52498662,73.35718643
Genuine Fresche,33.24683368,-111.8427425,5.61259653
The Natural Cafe,34.15302055,-118.8266084,24.54838519
The Coronado,33.471341,-112.064833,93.58996927
Seasons 52,33.44934714,-86.72948345,4.08878297
Bengali Sweets & Snacks,40.76097878,-73.51548831,44.48088207
3 Brothers Pizza Cafe,NA,NA,73.16897381
Karma Road,41.74697618,-74.08874323,56.69764112
Luna Grill,33.730206,-117.9973,26.84260881
Buca Di Beppo,33.63244,-112.23677,31.23628801
California Pizza Kitchen,45.09295152,-93.43884945,60.66608771
Bangkok Street Restaurant,47.6759896,-122.3186294,14.80729031
Nucci's,35.294144,-120.67188,7.122695138
Royal India Restaurant,45.031858,-93.449306,92.4733491
Larry's Giant Subs,32.123212,-81.270259,21.65768962
The Hummingbird Cafe,46.012524,-112.54483,39.66222807
Veg-O-Rama,NA,NA,75.21639293
Besito,40.722899,-74.002963,74.2380143
Inedit Gourmet,NA,NA,56.99593311
Ovo Simply Veggie,38.98,-76.938,88.84404427
Tasty Persuasions Catering,NA,NA,69.3569326
Casa Miguel - Closed,32.93222,-96.45866,9.392374698
Charm City Cakes,NA,NA,80.76937993
Huckleberry Hall,39.1892191,-106.8182413,70.14496727
Banh Mi Express - Chinatown - Chicago,41.855072,-87.632081,5.670667013
Western Sizzlin Steak House,35.1936616,-101.8045921,18.61744379
Arches Thai,38.57419,-109.55214,61.12328432
Smoothie King,32.6053165,-96.9513171,35.89469089
Bareburger,40.823687,-73.811907,77.15126806
Pizza Pro,36.413908,-88.133675,70.97337824
Tijuana Flats,28.550396,-81.59019,44.04444227
Pizza Pro,31.91364,-87.741084,89.31511034
Surf City Squeeze,40.5866842,-73.9658621,28.95644858
Cafe Agri,44.924803,-93.29103,44.49588178
Domino's Pizza,32.516407,-92.18358,84.87099004
Pizza Prima,NA,NA,73.12613719
Jet's Pizza,35.2370349,-82.7195565,67.41863927
Famous Dave's - Plymouth,44.98953,-93.425628,84.00656733
Taim,40.722087,-73.99608,42.59030534
Mike's Cafe Grille - Closed,30.175528,-82.68513,65.80168576
River City Bagel,NA,NA,98.68478779
5 Buck Pizza,40.372645,-111.786213,19.60273902
Sizzler,40.2175288,-111.6372781,74.36223816
Dorota's Delicatessen - Portage Park/dunning - Chicago,41.967563,-87.773757,54.07206425
Udupi Palace Restaurant,41.9975199,-87.6937318,37.25376631
Transylvania Romanian,37.228104,-121.981027,26.59972228
J B Winberies Restaurant & Bar,40.349469,-74.660804,38.86686637
Heidi's Brooklyn Deli,39.785235,-104.892229,9.311473321
Su Gia,37.54853,-122.04542,61.35696048
Hidden Valley Golf Course and Restaurant - Closed,43.803947,-123.0607,73.82216717
Pizza Factory,46.243183,-116.041592,29.16457205
Restaurant Allentown,40.578376,-75.480573,26.26393652
Basil Cafe,44.275185,-88.41611,92.47782407
Nicolina Ristorante & Pizzeria,NA,NA,28.49199129
Pho Que Huong,33.175133,-96.841064,3.276850004
Kumquat Mae Bakery Cafe - Moved,33.947723,-83.44865,93.31731881
Zoes Kitchen,35.21319701,-80.83540082,19.91347017
Al Dar Bistro,40.005367,-75.2419,92.11348122
Living Veggie Technology,43.608977,-70.401631,16.54767547
Tony Roma's Famous For Ribs,28.304087,-81.422401,94.4102315
Angelina's Pizzeria,36.09803772,36.09803772,32.6310689
Harvest Moon Apothecary Shoppe,39.082409,-84.513493,90.17264947
Ledo Pizza & Pasta,35.7849633,-78.6596533,50.9758454
Jason's Deli,NA,NA,32.39832758
Cuisine of The Himalayas,39.691584,-105.359087,18.06551155
Green Papaya Cafe,21.31876,-157.86496,73.27965653
Amelia's,29.64902,-82.32425,31.29760118
Hannibal's Catering,NA,NA,97.49482856
Fazoli's,41.451374,-91.034848,11.98134567
Taco Del Mar,38.745289,-121.309138,13.36073854
Basmati Restaurant,NA,NA,89.41169131
Pizza Pro,35.1141031,-79.3864094,89.45909004
Corner Bakery Cafe,34.413082,-118.55924,90.93940578
Uno Chicago Grill,40.837706,-73.860552,11.1751499
Cafe Sababa,40.10873,-88.23151,48.46593573
La Madeleine French Bakery,32.904334,-97.08928,2.558714568
Cari Out Asian Gourmet,40.79864,-73.9633,8.908188662
Red Panda Asian Bistro,40.731094,-73.86363,52.7813462
Beans and Grapes Coffee House & Wine Bar - Oakley/pleasant Ridge - Cincinnati,39.1831701,-84.4252264,22.87113346
China Fu,35.906034,-78.589409,84.702299
Villa Pizza,NA,NA,65.18164219
Natural Delights,33.775203,-84.294089,74.64783556
Corduroys - Mentor,41.744037,-81.310978,5.250511233
Bostons,35.144253,-106.596352,24.97619698
Fire & Ice,42.3508,-71.0718,46.17127778
Nova Catering + Events,NA,NA,59.46231386
Lucky Star Chinese Carryout,NA,NA,30.14878977
Phoenecia LLC Seattle,47.579251,-122.41013,11.89861036
Taco Del Mar,32.340804,-90.065283,49.74237352
San Marcos Mexican Restaurant - Marianna,NA,NA,78.2443777
Le Bistro De Vie,28.82311,-81.68547,33.01701969
Fazoli's Ocala Fl - Hours Reviews & More,29.167503,-82.166893,76.12459316
Pizza Factory,38.349748,-120.774655,15.01116949
Villa Pizza,37.784161,-122.407607,23.04925945
Tropical Smoothie,30.430829,-86.605225,5.049280469
Timberline Bar Grill,58.2966,-134.40027,32.24073828
Hometown Buffet,33.481213,-112.21946,91.55763271
Sprouts Green Cafe,33.788066,-84.326441,68.78754324
Spotted Dog Restaurant Bar,35.91055,-79.07104,23.17615372
Sunsweet Market Inc,40.746796,-73.989975,49.97937267
Persia Restaurant,34.442345,-118.51193,6.436764615
Uno Chicago Grill | Revere,42.42848143,-71.01502419,43.51905818
Luzzat,42.015863,-87.668378,46.13789857
Manchu Wok,31.816362,-106.430986,62.48948268
Food Evolution - Closed,41.29298,-73.4934,78.38074818
Max & Erma's,41.209276,-80.747996,87.24206545
The Kitchen,44.337017,-75.91998,19.41150872
Grapevine Cafe & Juice Bar,36.0857448,-79.8854887,84.30390818
Uncle Maddio's Pizza Joint,33.75889879,-84.34884148,38.75745326
Paul Revere's Pizza,NA,NA,33.81488128
No No Burger,37.769851,-122.412041,1.12123445
,NA,NA,84.19650972
Mad Greens - Inspired Eats (park Meadows),NA,NA,11.08790611
"Cold Stone, Cafe Sahara",33.37765949,-111.7530615,41.10429783
,44.877647,-91.92936,73.6461825
Rutabegorz Restaurant,33.79088027,-117.8533075,68.16117174
Sloco,36.121437,-86.79058,76.65568675
Sundance Natural Foods,44.033206,-123.08142,99.08007926
,NA,NA,77.65465178
Casa Sanchez,45.67164573,-111.0490912,98.91981018
Groundwork Coffee Co.,NA,NA,57.5735202
No Fur,NA,NA,96.09814729
Ve Station,NA,NA,56.18001577
Tropical Smoothie Cafe of Short Pump,NA,NA,28.34827334
Zono Sushi,34.1833918,-118.3149806,96.04220933
Luna Fusion,46.832826,-100.775299,62.28053075
Nhan Duc Hanh,NA,NA,34.97282105
,NA,NA,75.39976174
,42.319965,-71.176605,48.84714297
Fresh Brothers,34.154255,-118.64484,76.48850695
Souplantation,34.0733288,-118.3759213,13.77523619
Johnnys At Fife Restaurant,47.239918,-122.35853,61.65488234
,48.110363,-122.77107,50.43423457
Moun-of-tunis Restaurant,34.098015,-118.35217,72.37851784
Fulton,NA,NA,50.7945
Free Soul Caffe,33.74218559,-117.8227942,34.34488834
Sabra's Deli,39.19359,-106.818886,78.49524412
La Jolla Medical & Surgical,32.870252,-117.226274,17.20294353
Cape Cod Chat House,41.73399,-70.1947,42.3453754
Earlez Grill,34.0222151,-118.3348457,76.64910315
&pizza,38.902542,-77.03251,53.98061581
Zinc Cafe & Market,33.544376,-117.782672,73.18060335
Vinnie's Pizzeria,40.72592941,-73.9417541,17.01394591
The Gem,NA,NA,3.878351067
Mellow Mushroom West Little Rock,34.756485,-92.44716,51.50851663
,NA,NA,49.51753145
Veggie Grill,NA,NA,7.855433523
Currylicious,33.975048,-84.09293,81.53543624
Adams Avenue Grill,32.76284,-117.14108,59.97026227
Genghis Khan Mongolian Grill,39.057198,-94.60611,81.44447448
Anuenue Juice Bar - Closed,20.824577,-156.92029,4.852803498
Rani Indian Bistro,42.34157,-71.12288,46.82728595
Thug Kitchen,NA,NA,44.31829998
Zaw Artisan Pizza - Kirkland,47.675507,-122.20209,17.96471907
Taco Maker,41.169124,-112.022935,92.24925821
Aladdin's Eatery,41.13771623,-81.63987637,34.97403843
Ghassan's Restaurant,36.09001,-79.81065,30.38221353
Taco Mayo,35.29081,-97.813545,57.57844885
My Sweet Lord,NA,NA,70.93450544
Panhandle Pizza,NA,NA,28.37978308
Sweetpea Baking Company,NA,NA,95.74306594
"The ""din-kin""",NA,NA,80.0286508
Follow Your Heart,NA,NA,69.77995578
Indonesia Restaurant,39.92513,-75.17553,12.42834732
Christian's Cafe,NA,NA,64.69853507
Café Gratitude,37.876025,-122.2690282,74.28603846
La Salsa,36.108651,-115.169798,87.28061253
Suzu Restaurant,NA,NA,11.58118609
Hometown Buffet,NA,NA,38.68726625
Devoted Kiss Cafe,47.338707,-122.59025,58.88328225
Citrus,40.072405,-75.202264,70.55755739
Saltgrass Steak House,35.967768,-86.805516,68.99453181
Mythai Togo - Eagle River,61.327392,-149.56905,68.85609361
Sprouts Natural Food Cafe,38.9406467,-119.9771836,47.00312256
Blue Moon Cafe,39.431328,-77.803535,88.69735802
Smoothie King,29.957703,-90.217198,54.85496918
Taco John's,41.16028,-104.804803,11.08406696
Mr Gatti's Pizza,36.5144,-87.3109,3.441771973
Rocko's Pizzeria,41.428837,-79.70848,96.06824287
Village Inn,42.514258,-96.416867,37.7063225
Simple Simon's Pizza,38.937126,-97.21406,12.50392424
Johnny's Pizza,NA,NA,74.63149531
Juice Stop,33.066064,-117.262379,58.96301804
Apteka,40.46571,-79.94932,80.46923712
Jamba Juice,NA,NA,51.54282658
55 North,44.28015,-71.68982,53.88809353
Buca Di Beppo,39.62458,-86.11892,84.74030519
Firehouse Subs,32.865581,-83.693113,14.86762393
Shindigs Catering Foodtruck - Southside - Birmingham,33.50584,-86.799829,90.62991932
Hempen Hill Bbq Bar Grill,39.67457,-77.7209,29.0994332
Fox's Pizza Den,42.222275,-78.279274,23.04221326
Sizzler Bremerton Wa - Hours Reviews & More,47.596134,-122.628922,13.94162628
Amarsi Ristorante - Closed,32.42694,-110.960754,34.18055851
Cilantro Live Restaurant (closed),NA,NA,15.451172
Santa Fe Burrito - Closed,40.001854,-75.27355,2.937876504
Old Chicago,46.841041,-96.862354,11.1453522
Papa's Pizza To Go,36.3821408,-80.4681789,71.98336811
Boba House Vegetarian Restaurant,36.06951,-79.805697,97.46389081
Swad Indian Vegetarian Rstrnt,30.364863,-97.695999,13.26839965
Down To Earth All Vegetarian Organic and Natural,19.699417,19.699417,51.3878489
Vegan Essentials,43.084969,-88.027759,98.7398341
Organic Vegetarian Foods and Skincare.,NA,NA,96.65589351
Tantawan Vegan,34.078577,-118.260535,1.267197859
Vegan Haven Centralized Information Center and Associates Inc,NA,NA,18.64712021
Baramii Vegan Thai Cuisine,NA,NA,84.88104996
Layonna Vegetarian Health Food,NA,NA,31.68549986
Raw Vegan Books,NA,NA,83.36860331
Luby Chinese and Vegetarian,NA,NA,64.79816251
